code_quartier_prioritaire,code_academie,nbre_eleves_ulis,effectifs_filles,effectifs_garcons
QP084016,02,10,91,96
QP084016,02,7,91,96
QP084016,02,12,91,96
QP084016,02,5,91,96
QP006012,23,0,66,80
QP006012,23,13,66,80
QP006012,23,12,66,80
QP006012,23,0,66,80
QP038009,08,14,66,78
QP038009,08,0,66,78
QP038009,08,11,66,78
QP038009,08,0,66,78
QP001003,10,12,71,76
QP001003,10,8,71,76
QP001003,10,0,71,76
QP001003,10,0,71,76
QP069001,10,13,108,124
QP069001,10,13,108,124
QP069001,10,13,108,124
QP069001,10,13,108,124
QP054001,12,0,59,81
QP054001,12,0,59,81
QP054001,12,0,59,81
QP054001,12,0,59,81
QP067007,15,0,59,82
QP067007,15,13,59,82
QP067007,15,15,59,82
QP067007,15,1,59,82
QP067018,15,13,53,76
QP067018,15,14,53,76
QP067018,15,13,53,76
QP067018,15,13,53,76
QP060012,20,13,48,54
QP060012,20,13,48,54
QP060012,20,13,48,54
QP060012,20,13,48,54
QP059043,09,0,122,124
QP059043,09,0,122,124
QP059043,09,0,122,124
QP059043,09,0,122,124
QP059029,09,14,48,37
QP059029,09,11,48,37
QP059029,09,10,48,37
QP059029,09,11,48,37
QP062047,09,0,64,71
QP062047,09,0,64,71
QP062047,09,0,64,71
QP062047,09,0,64,71
QP062050,09,12,56,52
QP062050,09,12,56,52
QP062050,09,11,56,52
QP062050,09,13,56,52
QP093062,24,0,95,103
QP093062,24,0,95,103
QP093062,24,0,95,103
QP093062,24,0,95,103
QP094002,24,14,79,92
QP094002,24,0,79,92
QP094002,24,12,79,92
QP094002,24,0,79,92
QP094006,24,0,66,69
QP094006,24,0,66,69
QP094006,24,0,66,69
QP094006,24,0,66,69
QP091021,25,0,88,84
QP091021,25,0,88,84
QP091021,25,0,88,84
QP091021,25,0,88,84
QP091035,25,0,88,104
QP091035,25,0,88,104
QP091035,25,0,88,104
QP091035,25,0,88,104
QP092001,25,12,69,87
QP092001,25,11,69,87
QP092001,25,12,69,87
QP092001,25,12,69,87
QP095018,25,0,54,67
QP095018,25,0,54,67
QP095018,25,0,54,67
QP095018,25,0,54,67
QP974007,28,11,113,120
QP974007,28,12,113,120
QP974007,28,12,113,120
QP974007,28,12,113,120
QP050002,70,12,44,51
QP050002,70,13,44,51
QP050002,70,14,44,51
QP050002,70,14,44,51
QP061005,70,11,49,48
QP061005,70,10,49,48
QP061005,70,12,49,48
QP061005,70,11,49,48
QP076013,70,0,49,58
QP076013,70,0,49,58
QP076013,70,0,49,58
QP076013,70,0,49,58
QP076021,70,0,54,67
QP076021,70,0,54,67
QP076021,70,0,54,67
QP076021,70,0,54,67
QP076026,70,3,46,50
QP076026,70,0,46,50
QP076026,70,13,46,50
QP076026,70,12,46,50
QP024004,04,11,47,43
QP024004,04,12,47,43
QP024004,04,14,47,43
QP024004,04,11,47,43
QP087001,22,12,100,110
QP087001,22,12,100,110
QP087001,22,12,100,110
QP087001,22,12,100,110
QP017003,13,13,100,91
QP017003,13,14,100,91
QP017003,13,12,100,91
QP017003,13,12,100,91
QP011004,11,0,82,80
QP011004,11,0,82,80
QP011004,11,0,82,80
QP011004,11,0,82,80
QP011004,11,27,56,58
QP011004,11,29,56,58
QP011004,11,30,56,58
QP011004,11,29,56,58
QP011006,11,16,90,90
QP011006,11,26,90,90
QP011006,11,22,90,90
QP011006,11,27,90,90
QP030002,11,0,53,47
QP030002,11,0,53,47
QP030002,11,0,53,47
QP030002,11,0,53,47
QP030010,11,0,63,76
QP030010,11,12,63,76
QP030010,11,0,63,76
QP030010,11,0,63,76
QP034016,11,9,92,85
QP034016,11,12,92,85
QP034016,11,13,92,85
QP034016,11,5,92,85
QP034009,11,14,54,69
QP034009,11,13,54,69
QP034009,11,15,54,69
QP034009,11,13,54,69
QP066001,11,12,120,107
QP066001,11,15,120,107
QP066001,11,15,120,107
QP066001,11,13,120,107
QP009003,16,12,88,74
QP009003,16,13,88,74
QP009003,16,11,88,74
QP009003,16,13,88,74
QP012002,16,24,105,74
QP012002,16,24,105,74
QP012002,16,23,105,74
QP012002,16,23,105,74
QP046001,16,10,76,76
QP046001,16,10,76,76
QP046001,16,11,76,76
QP046001,16,11,76,76
QP072006,17,11,65,60
QP072006,17,7,65,60
QP072006,17,10,65,60
QP072006,17,10,65,60
QP013006,02,11,146,110
QP013006,02,8,146,110
QP013006,02,13,146,110
QP013006,02,14,146,110
QP013033,02,13,44,51
QP013033,02,13,44,51
QP013033,02,15,44,51
QP013033,02,14,44,51
QP084017,02,12,141,96
QP084017,02,16,141,96
QP084017,02,9,141,96
QP084017,02,15,141,96
QP083019,23,13,115,116
QP083019,23,12,115,116
QP083019,23,11,115,116
QP083019,23,14,115,116
QP007001,08,0,63,71
QP007001,08,7,63,71
QP007001,08,12,63,71
QP007001,08,13,63,71
QP038010,08,0,46,49
QP038010,08,0,46,49
QP038010,08,0,46,49
QP038010,08,0,46,49
QP001007,10,17,81,108
QP001007,10,13,81,108
QP001007,10,15,81,108
QP001007,10,12,81,108
QP042005,10,13,83,87
QP042005,10,13,83,87
QP042005,10,13,83,87
QP042005,10,13,83,87
QP089004,07,12,47,45
QP089004,07,10,47,45
QP089004,07,12,47,45
QP089004,07,0,47,45
QP056003,14,0,50,44
QP056003,14,0,50,44
QP056003,14,0,50,44
QP056003,14,0,50,44
QP056009,14,0,64,86
QP056009,14,0,64,86
QP056009,14,0,64,86
QP056009,14,0,64,86
QP036001,18,10,58,52
QP036001,18,8,58,52
QP036001,18,12,58,52
QP036001,18,10,58,52
QP054004,12,9,39,52
QP054004,12,11,39,52
QP054004,12,8,39,52
QP054004,12,10,39,52
QP971013,32,18,52,61
QP971013,32,28,52,61
QP971013,32,10,52,61
QP971013,32,29,52,61
QP973025,33,37,104,108
QP973025,33,30,104,108
QP973025,33,23,104,108
QP973025,33,13,104,108
QP060015,20,13,67,64
QP060015,20,14,67,64
QP060015,20,13,67,64
QP060015,20,13,67,64
QP060012,20,13,62,52
QP060012,20,13,62,52
QP060012,20,13,62,52
QP060012,20,13,62,52
QP059041,09,0,85,81
QP059041,09,0,85,81
QP059041,09,0,85,81
QP059041,09,0,85,81
QP059029,09,14,40,50
QP059029,09,11,40,50
QP059029,09,10,40,50
QP059029,09,11,40,50
QP062047,09,0,66,73
QP062047,09,0,66,73
QP062047,09,0,66,73
QP062047,09,0,66,73
QP062003,09,6,52,59
QP062003,09,11,52,59
QP062003,09,0,52,59
QP062003,09,11,52,59
QP077004,24,13,62,72
QP077004,24,13,62,72
QP077004,24,13,62,72
QP077004,24,13,62,72
QP077006,24,13,67,64
QP077006,24,13,67,64
QP077006,24,13,67,64
QP077006,24,12,67,64
QP093017,24,13,73,78
QP093017,24,14,73,78
QP093017,24,14,73,78
QP093017,24,14,73,78
QP091007,25,0,64,109
QP091007,25,0,64,109
QP091007,25,0,64,109
QP091007,25,0,64,109
QP092001,25,12,76,64
QP092001,25,11,76,64
QP092001,25,12,76,64
QP092001,25,12,76,64
QP095010,25,13,97,84
QP095010,25,12,97,84
QP095010,25,12,97,84
QP095010,25,12,97,84
QP095001,25,20,72,72
QP095001,25,20,72,72
QP095001,25,20,72,72
QP095001,25,20,72,72
QP095013,25,12,40,44
QP095013,25,12,40,44
QP095013,25,15,40,44
QP095013,25,0,40,44
QP095030,25,12,66,80
QP095030,25,12,66,80
QP095030,25,12,66,80
QP095030,25,12,66,80
QP095037,25,16,86,80
QP095037,25,14,86,80
QP095037,25,15,86,80
QP095037,25,17,86,80
QP974015,28,15,56,75
QP974015,28,9,56,75
QP974015,28,13,56,75
QP974015,28,10,56,75
QP972007,31,18,30,55
QP972007,31,17,30,55
QP972007,31,21,30,55
QP972007,31,18,30,55
QP076013,70,0,53,52
QP076013,70,0,53,52
QP076013,70,0,53,52
QP076013,70,0,53,52
QP076008,70,0,44,37
QP076008,70,0,44,37
QP076008,70,0,44,37
QP076008,70,0,44,37
QP024002,04,13,62,43
QP024002,04,14,62,43
QP024002,04,13,62,43
QP024002,04,10,62,43
QP033002,04,0,83,64
QP033002,04,0,83,64
QP033002,04,0,83,64
QP033002,04,0,83,64
QP016004,13,0,74,70
QP016004,13,0,74,70
QP016004,13,0,74,70
QP016004,13,11,74,70
QP079003,13,13,77,87
QP079003,13,22,77,87
QP079003,13,28,77,87
QP079003,13,24,77,87
QP079004,13,14,63,57
QP079004,13,15,63,57
QP079004,13,13,63,57
QP079004,13,14,63,57
QP011004,11,0,44,36
QP011004,11,0,44,36
QP011004,11,0,44,36
QP011004,11,0,44,36
QP011008,11,29,86,94
QP011008,11,29,86,94
QP011008,11,29,86,94
QP011008,11,29,86,94
QP011008,11,0,89,73
QP011008,11,0,89,73
QP011008,11,0,89,73
QP011008,11,0,89,73
QP030002,11,0,63,55
QP030002,11,0,63,55
QP030002,11,0,63,55
QP030002,11,0,63,55
QP030010,11,25,74,56
QP030010,11,24,74,56
QP030010,11,24,74,56
QP030010,11,24,74,56
QP031003,16,17,47,74
QP031003,16,14,47,74
QP031003,16,13,47,74
QP031003,16,9,47,74
QP031003,16,12,57,55
QP031003,16,17,57,55
QP031003,16,15,57,55
QP031003,16,13,57,55
QP046001,16,10,59,84
QP046001,16,10,59,84
QP046001,16,11,59,84
QP046001,16,11,59,84
QP072006,17,11,58,57
QP072006,17,7,58,57
QP072006,17,10,58,57
QP072006,17,10,58,57
QP084013,02,13,89,85
QP084013,02,11,89,85
QP084013,02,11,89,85
QP084013,02,11,89,85
QP038014,08,14,59,60
QP038014,08,14,59,60
QP038014,08,15,59,60
QP038014,08,13,59,60
QP001002,10,0,79,84
QP001002,10,12,79,84
QP001002,10,9,79,84
QP001002,10,0,79,84
QP090001,03,13,42,37
QP090001,03,12,42,37
QP090001,03,12,42,37
QP090001,03,12,42,37
QP071007,07,0,43,69
QP071007,07,0,43,69
QP071007,07,0,43,69
QP071007,07,0,43,69
QP036001,18,10,65,69
QP036001,18,8,65,69
QP036001,18,12,65,69
QP036001,18,10,65,69
QP037007,18,0,59,49
QP037007,18,0,59,49
QP037007,18,0,59,49
QP037007,18,0,59,49
QP057013,12,24,81,79
QP057013,12,25,81,79
QP057013,12,27,81,79
QP057013,12,27,81,79
QP010001,19,8,67,81
QP010001,19,6,67,81
QP010001,19,10,67,81
QP010001,19,9,67,81
QP051002,19,12,67,70
QP051002,19,12,67,70
QP051002,19,11,67,70
QP051002,19,13,67,70
QP060014,20,22,91,75
QP060014,20,13,91,75
QP060014,20,24,91,75
QP060014,20,19,91,75
QP059044,09,0,40,30
QP059044,09,0,40,30
QP059044,09,0,40,30
QP059044,09,0,40,30
QP059043,09,0,105,137
QP059043,09,0,105,137
QP059043,09,0,105,137
QP059043,09,0,105,137
QP059029,09,14,44,59
QP059029,09,11,44,59
QP059029,09,10,44,59
QP059029,09,11,44,59
QP062003,09,6,67,52
QP062003,09,11,67,52
QP062003,09,0,67,52
QP062003,09,11,67,52
QP077024,24,13,73,88
QP077024,24,13,73,88
QP077024,24,13,73,88
QP077024,24,13,73,88
QP093056,24,14,72,75
QP093056,24,14,72,75
QP093056,24,14,72,75
QP093056,24,16,72,75
QP093027,24,0,73,97
QP093027,24,0,73,97
QP093027,24,0,73,97
QP093027,24,0,73,97
QP092014,01,11,57,59
QP092014,01,11,57,59
QP092014,01,12,57,59
QP092014,01,12,57,59
QP091035,25,12,63,82
QP091035,25,10,63,82
QP091035,25,11,63,82
QP091035,25,8,63,82
QP092001,25,12,72,83
QP092001,25,11,72,83
QP092001,25,12,72,83
QP092001,25,12,72,83
QP095041,25,0,66,49
QP095041,25,0,66,49
QP095041,25,0,66,49
QP095041,25,0,66,49
QP078004,25,13,70,73
QP078004,25,13,70,73
QP078004,25,12,70,73
QP078004,25,13,70,73
QP078003,25,11,69,91
QP078003,25,12,69,91
QP078003,25,11,69,91
QP078003,25,11,69,91
QP972004,31,0,59,52
QP972004,31,0,59,52
QP972004,31,0,59,52
QP972004,31,0,59,52
QP972007,31,18,38,38
QP972007,31,17,38,38
QP972007,31,21,38,38
QP972007,31,18,38,38
QP025006,03,20,80,68
QP025006,03,22,80,68
QP025006,03,22,80,68
QP025006,03,21,80,68
QP035006,14,11,56,78
QP035006,14,14,56,78
QP035006,14,12,56,78
QP035006,14,13,56,78
QP028004,18,13,72,70
QP028004,18,12,72,70
QP028004,18,11,72,70
QP028004,18,12,72,70
QP036001,18,10,45,44
QP036001,18,8,45,44
QP036001,18,12,45,44
QP036001,18,10,45,44
QP045006,18,0,75,74
QP045006,18,0,75,74
QP045006,18,0,75,74
QP045006,18,0,75,74
QP057017,12,28,56,58
QP057017,12,23,56,58
QP057017,12,25,56,58
QP057017,12,22,56,58
QP057014,12,12,36,31
QP057014,12,0,36,31
QP057014,12,11,36,31
QP057014,12,12,36,31
QP057013,12,24,62,105
QP057013,12,25,62,105
QP057013,12,27,62,105
QP057013,12,27,62,105
QP008004,19,10,25,28
QP008004,19,0,25,28
QP008004,19,10,25,28
QP008004,19,0,25,28
QP059069,09,0,64,91
QP059069,09,0,64,91
QP059069,09,0,64,91
QP059069,09,0,64,91
QP059046,09,8,63,53
QP059046,09,11,63,53
QP059046,09,12,63,53
QP059046,09,15,63,53
QP059026,09,0,29,28
QP059026,09,0,29,28
QP059026,09,0,29,28
QP059026,09,0,29,28
QP059054,09,0,81,81
QP059054,09,0,81,81
QP059054,09,5,81,81
QP059054,09,0,81,81
QP062060,09,7,64,71
QP062060,09,6,64,71
QP062060,09,7,64,71
QP062060,09,7,64,71
QP062064,09,18,86,86
QP062064,09,18,86,86
QP062064,09,16,86,86
QP062064,09,19,86,86
QP093027,24,0,85,93
QP093027,24,0,85,93
QP093027,24,0,85,93
QP093027,24,0,85,93
QP094007,24,16,53,49
QP094007,24,16,53,49
QP094007,24,16,53,49
QP094007,24,15,53,49
QP075005,01,10,56,55
QP075005,01,10,56,55
QP075005,01,11,56,55
QP075005,01,10,56,55
QP092014,01,11,47,49
QP092014,01,11,47,49
QP092014,01,12,47,49
QP092014,01,12,47,49
QP091013,25,0,117,110
QP091013,25,0,117,110
QP091013,25,0,117,110
QP091013,25,0,117,110
QP091007,25,0,83,87
QP091007,25,0,83,87
QP091007,25,0,83,87
QP091007,25,0,83,87
QP092021,25,12,55,62
QP092021,25,7,55,62
QP092021,25,0,55,62
QP092021,25,0,55,62
QP095041,25,0,44,34
QP095041,25,0,44,34
QP095041,25,0,44,34
QP095041,25,0,44,34
QP095019,25,0,42,66
QP095019,25,0,42,66
QP095019,25,0,42,66
QP095019,25,0,42,66
QP078003,25,11,92,72
QP078003,25,12,92,72
QP078003,25,11,92,72
QP078003,25,11,92,72
QP974015,28,15,62,74
QP974015,28,9,62,74
QP974015,28,13,62,74
QP974015,28,10,62,74
QP974007,28,11,111,129
QP974007,28,12,111,129
QP974007,28,12,111,129
QP974007,28,12,111,129
QP972007,31,17,30,22
QP972007,31,18,30,22
QP972007,31,18,30,22
QP972007,31,17,30,22
QP972007,31,18,30,40
QP972007,31,17,30,40
QP972007,31,21,30,40
QP972007,31,18,30,40
QP050001,70,0,41,36
QP050001,70,11,41,36
QP050001,70,14,41,36
QP050001,70,13,41,36
QP050002,70,12,59,48
QP050002,70,13,59,48
QP050002,70,14,59,48
QP050002,70,14,59,48
QP061007,70,12,55,41
QP061007,70,8,55,41
QP061007,70,13,55,41
QP061007,70,6,55,41
QP027005,70,12,83,73
QP027005,70,13,83,73
QP027005,70,12,83,73
QP027005,70,13,83,73
QP076013,70,0,59,50
QP076013,70,0,59,50
QP076013,70,0,59,50
QP076013,70,0,59,50
QP024004,04,11,39,51
QP024004,04,12,39,51
QP024004,04,14,39,51
QP024004,04,11,39,51
QP047006,04,12,89,74
QP047006,04,12,89,74
QP047006,04,11,89,74
QP047006,04,12,89,74
QP087003,22,12,68,66
QP087003,22,10,68,66
QP087003,22,12,68,66
QP087003,22,10,68,66
QP087007,22,0,87,97
QP087007,22,0,87,97
QP087007,22,0,87,97
QP087007,22,0,87,97
QP079004,13,14,56,81
QP079004,13,15,56,81
QP079004,13,13,56,81
QP079004,13,14,56,81
QP011010,11,22,80,83
QP011010,11,23,80,83
QP011010,11,27,80,83
QP011010,11,22,80,83
QP011008,11,0,65,51
QP011008,11,0,65,51
QP011008,11,0,65,51
QP011008,11,0,65,51
QP030010,11,11,78,76
QP030010,11,12,78,76
QP030010,11,12,78,76
QP030010,11,12,78,76
QP031008,16,18,51,41
QP031008,16,15,51,41
QP031008,16,11,51,41
QP031008,16,16,51,41
QP046001,16,10,88,59
QP046001,16,10,88,59
QP046001,16,11,88,59
QP046001,16,11,88,59
QP044019,17,10,59,58
QP044019,17,10,59,58
QP044019,17,9,59,58
QP044019,17,9,59,58
QP053001,17,21,58,58
QP053001,17,25,58,58
QP053001,17,22,58,58
QP053001,17,26,58,58
QP013033,02,13,34,44
QP013033,02,13,34,44
QP013033,02,15,34,44
QP013033,02,14,34,44
QP005001,02,14,77,66
QP005001,02,12,77,66
QP005001,02,12,77,66
QP005001,02,15,77,66
QP083012,23,22,45,55
QP083012,23,23,45,55
QP083012,23,20,45,55
QP083012,23,21,45,55
QP026011,08,0,59,58
QP026011,08,0,59,58
QP026011,08,0,59,58
QP026011,08,0,59,58
QP038009,08,14,66,80
QP038009,08,0,66,80
QP038009,08,11,66,80
QP038009,08,0,66,80
QP001003,10,12,66,80
QP001003,10,8,66,80
QP001003,10,0,66,80
QP001003,10,0,66,80
QP069025,10,19,73,58
QP069025,10,22,73,58
QP069025,10,18,73,58
QP069025,10,21,73,58
QP070004,03,12,105,109
QP070004,03,8,105,109
QP070004,03,11,105,109
QP070004,03,10,105,109
QP039002,03,19,77,100
QP039002,03,13,77,100
QP039002,03,19,77,100
QP039002,03,17,77,100
QP090001,03,0,53,64
QP090001,03,12,53,64
QP090001,03,11,53,64
QP090001,03,0,53,64
QP026012,08,0,56,43
QP026012,08,0,56,43
QP026012,08,0,56,43
QP026012,08,0,56,43
QP038010,08,0,66,46
QP038010,08,0,66,46
QP038010,08,0,66,46
QP038010,08,0,66,46
QP069040,10,12,68,92
QP069040,10,12,68,92
QP069040,10,13,68,92
QP069040,10,13,68,92
QP062050,09,12,57,50
QP062050,09,12,57,50
QP062050,09,11,57,50
QP062050,09,13,57,50
QP062053,09,0,65,74
QP062053,09,0,65,74
QP062053,09,0,65,74
QP062053,09,0,65,74
QP093062,24,0,77,98
QP093062,24,0,77,98
QP093062,24,0,77,98
QP093062,24,0,77,98
QP094002,24,14,100,92
QP094002,24,0,100,92
QP094002,24,12,100,92
QP094002,24,0,100,92
QP094042,24,6,54,50
QP094042,24,0,54,50
QP094042,24,11,54,50
QP094042,24,1,54,50
QP094020,24,14,37,61
QP094020,24,12,37,61
QP094020,24,13,37,61
QP094020,24,15,37,61
QP075005,01,10,49,67
QP075005,01,10,49,67
QP075005,01,11,49,67
QP075005,01,10,49,67
QP091021,25,0,77,72
QP091021,25,0,77,72
QP091021,25,0,77,72
QP091021,25,0,77,72
QP091014,25,0,89,110
QP091014,25,0,89,110
QP091014,25,0,89,110
QP091014,25,0,89,110
QP095030,25,13,62,76
QP095030,25,13,62,76
QP095030,25,13,62,76
QP095030,25,12,62,76
QP078003,25,11,81,86
QP078003,25,12,81,86
QP078003,25,11,81,86
QP078003,25,11,81,86
QP972005,31,38,60,43
QP972005,31,28,60,43
QP972005,31,36,60,43
QP972005,31,35,60,43
QP972007,31,17,24,25
QP972007,31,18,24,25
QP972007,31,18,24,25
QP972007,31,17,24,25
QP076016,70,0,46,30
QP076016,70,0,46,30
QP076016,70,0,46,30
QP076016,70,0,46,30
QP076021,70,0,54,50
QP076021,70,0,54,50
QP076021,70,0,54,50
QP076021,70,0,54,50
QP040005,04,13,65,93
QP040005,04,13,65,93
QP040005,04,10,65,93
QP040005,04,13,65,93
QP011004,11,0,76,85
QP011004,11,0,76,85
QP011004,11,0,76,85
QP011004,11,0,76,85
QP030004,11,12,45,59
QP030004,11,12,45,59
QP030004,11,12,45,59
QP030004,11,14,45,59
QP030014,11,12,37,46
QP030014,11,12,37,46
QP030014,11,12,37,46
QP030014,11,12,37,46
QP034009,11,14,67,72
QP034009,11,13,67,72
QP034009,11,15,67,72
QP034009,11,13,67,72
QP009003,16,12,72,70
QP009003,16,13,72,70
QP009003,16,11,72,70
QP009003,16,13,72,70
QP049012,17,23,50,79
QP049012,17,24,50,79
QP049012,17,24,50,79
QP049012,17,24,50,79
QP084016,02,10,66,73
QP084016,02,7,66,73
QP084016,02,12,66,73
QP084016,02,5,66,73
QP083019,23,13,98,104
QP083019,23,12,98,104
QP083019,23,11,98,104
QP083019,23,14,98,104
QP007001,08,0,65,79
QP007001,08,7,65,79
QP007001,08,12,65,79
QP007001,08,13,65,79
QP026012,08,0,56,61
QP026012,08,0,56,61
QP026012,08,0,56,61
QP026012,08,0,56,61
QP069009,10,13,93,86
QP069009,10,12,93,86
QP069009,10,13,93,86
QP069009,10,13,93,86
QP025006,03,20,66,62
QP025006,03,22,66,62
QP025006,03,22,66,62
QP025006,03,21,66,62
QP090001,03,0,50,53
QP090001,03,12,50,53
QP090001,03,11,50,53
QP090001,03,0,50,53
QP089004,07,12,52,46
QP089004,07,10,52,46
QP089004,07,12,52,46
QP089004,07,0,52,46
QP056005,14,12,59,43
QP056005,14,12,59,43
QP056005,14,12,59,43
QP056005,14,12,59,43
QP036003,18,0,55,33
QP036003,18,0,55,33
QP036003,18,0,55,33
QP036003,18,0,55,33
QP088003,12,12,92,70
QP088003,12,13,92,70
QP088003,12,12,92,70
QP088003,12,11,92,70
QP008008,19,10,57,45
QP008008,19,10,57,45
QP008008,19,10,57,45
QP008008,19,9,57,45
QP002012,20,19,46,51
QP002012,20,27,46,51
QP002012,20,26,46,51
QP002012,20,21,46,51
QP059069,09,0,80,67
QP059069,09,0,80,67
QP059069,09,0,80,67
QP059069,09,0,80,67
QP059056,09,0,28,30
QP059056,09,0,28,30
QP059056,09,0,28,30
QP059056,09,0,28,30
QP059026,09,0,44,45
QP059026,09,0,44,45
QP059026,09,0,44,45
QP059026,09,0,44,45
QP062060,09,7,70,65
QP062060,09,6,70,65
QP062060,09,7,70,65
QP062060,09,7,70,65
QP062047,09,0,52,67
QP062047,09,0,52,67
QP062047,09,0,52,67
QP062047,09,0,52,67
QP077006,24,13,77,67
QP077006,24,13,77,67
QP077006,24,13,77,67
QP077006,24,12,77,67
QP093044,24,0,92,83
QP093044,24,0,92,83
QP093044,24,0,92,83
QP093044,24,0,92,83
QP094042,24,6,60,54
QP094042,24,0,60,54
QP094042,24,11,60,54
QP094042,24,1,60,54
QP094019,24,13,63,81
QP094019,24,13,63,81
QP094019,24,13,63,81
QP094019,24,13,63,81
QP075005,01,10,60,58
QP075005,01,10,60,58
QP075005,01,11,60,58
QP075005,01,10,60,58
QP091013,25,0,109,93
QP091013,25,0,109,93
QP091013,25,0,109,93
QP091013,25,0,109,93
QP092001,25,9,71,87
QP092001,25,9,71,87
QP092001,25,8,71,87
QP092001,25,9,71,87
QP092021,25,11,61,69
QP092021,25,11,61,69
QP092021,25,10,61,69
QP092021,25,13,61,69
QP092001,25,7,73,84
QP092001,25,12,73,84
QP092001,25,11,73,84
QP092001,25,8,73,84
QP095002,25,12,55,58
QP095002,25,11,55,58
QP095002,25,12,55,58
QP095002,25,13,55,58
QP095010,25,13,100,94
QP095010,25,12,100,94
QP095010,25,10,100,94
QP095010,25,10,100,94
QP095037,25,11,58,57
QP095037,25,12,58,57
QP095037,25,13,58,57
QP095037,25,12,58,57
QP095037,25,16,70,83
QP095037,25,14,70,83
QP095037,25,15,70,83
QP095037,25,17,70,83
QP078004,25,13,69,90
QP078004,25,14,69,90
QP078004,25,14,69,90
QP078004,25,13,69,90
QP972005,31,38,53,61
QP972005,31,28,53,61
QP972005,31,36,53,61
QP972005,31,35,53,61
QP972007,31,17,31,39
QP972007,31,18,31,39
QP972007,31,18,31,39
QP972007,31,17,31,39
QP056003,14,0,39,38
QP056003,14,0,39,38
QP056003,14,0,39,38
QP056003,14,0,39,38
QP056005,14,12,54,44
QP056005,14,12,54,44
QP056005,14,12,54,44
QP056005,14,12,54,44
QP037012,18,12,46,53
QP037012,18,12,46,53
QP037012,18,11,46,53
QP037012,18,10,46,53
QP041002,18,12,76,79
QP041002,18,12,76,79
QP041002,18,12,76,79
QP041002,18,12,76,79
QP057017,12,28,63,53
QP057017,12,23,63,53
QP057017,12,25,63,53
QP057017,12,22,63,53
QP008004,19,10,31,36
QP008004,19,0,31,36
QP008004,19,10,31,36
QP008004,19,0,31,36
QP008008,19,10,54,45
QP008008,19,10,54,45
QP008008,19,10,54,45
QP008008,19,9,54,45
QP051002,19,12,89,82
QP051002,19,12,89,82
QP051002,19,11,89,82
QP051002,19,13,89,82
QP067006,15,14,80,80
QP067006,15,13,80,80
QP067006,15,11,80,80
QP067006,15,13,80,80
QP971013,32,18,53,71
QP971013,32,28,53,71
QP971013,32,10,53,71
QP971013,32,29,53,71
QP973006,33,26,121,109
QP973006,33,39,121,109
QP973006,33,34,121,109
QP973006,33,32,121,109
QP060015,20,13,60,74
QP060015,20,14,60,74
QP060015,20,13,60,74
QP060015,20,13,60,74
QP059046,09,8,69,71
QP059046,09,11,69,71
QP059046,09,12,69,71
QP059046,09,15,69,71
QP059081,09,12,68,66
QP059081,09,11,68,66
QP059081,09,12,68,66
QP059081,09,12,68,66
QP093061,24,9,50,46
QP093061,24,13,50,46
QP093061,24,13,50,46
QP093061,24,13,50,46
QP093027,24,0,81,89
QP093027,24,0,81,89
QP093027,24,0,81,89
QP093027,24,0,81,89
QP093038,24,13,64,82
QP093038,24,13,64,82
QP093038,24,14,64,82
QP093038,24,14,64,82
QP093044,24,0,84,115
QP093044,24,0,84,115
QP093044,24,0,84,115
QP093044,24,0,84,115
QP094042,24,6,61,60
QP094042,24,0,61,60
QP094042,24,11,61,60
QP094042,24,1,61,60
QP091013,25,0,108,120
QP091013,25,0,108,120
QP091013,25,0,108,120
QP091013,25,0,108,120
QP092001,25,9,79,83
QP092001,25,9,79,83
QP092001,25,8,79,83
QP092001,25,9,79,83
QP095002,25,12,64,83
QP095002,25,11,64,83
QP095002,25,12,64,83
QP095002,25,13,64,83
QP095010,25,13,81,77
QP095010,25,12,81,77
QP095010,25,10,81,77
QP095010,25,10,81,77
QP095001,25,20,80,93
QP095001,25,20,80,93
QP095001,25,20,80,93
QP095001,25,20,80,93
QP095024,25,14,57,54
QP095024,25,20,57,54
QP095024,25,15,57,54
QP095024,25,16,57,54
QP095021,25,1,79,93
QP095021,25,11,79,93
QP095021,25,14,79,93
QP095021,25,10,79,93
QP095037,25,11,57,76
QP095037,25,12,57,76
QP095037,25,13,57,76
QP095037,25,12,57,76
QP095037,25,16,68,84
QP095037,25,14,68,84
QP095037,25,15,68,84
QP095037,25,17,68,84
QP078004,25,13,75,76
QP078004,25,13,75,76
QP078004,25,12,75,76
QP078004,25,13,75,76
QP078004,25,13,82,95
QP078004,25,14,82,95
QP078004,25,14,82,95
QP078004,25,13,82,95
QP972004,31,0,51,64
QP972004,31,0,51,64
QP972004,31,0,51,64
QP972004,31,0,51,64
QP972007,31,17,22,16
QP972007,31,18,22,16
QP972007,31,18,22,16
QP972007,31,17,22,16
QP027005,70,12,72,88
QP027005,70,13,72,88
QP027005,70,12,72,88
QP027005,70,13,72,88
QP027002,70,0,54,84
QP027002,70,0,54,84
QP027002,70,0,54,84
QP027002,70,0,54,84
QP050001,70,0,41,45
QP050001,70,11,41,45
QP050001,70,14,41,45
QP050001,70,13,41,45
QP061007,70,12,39,44
QP061007,70,8,39,44
QP061007,70,13,39,44
QP061007,70,6,39,44
QP076024,70,12,52,49
QP076024,70,0,52,49
QP076024,70,0,52,49
QP076024,70,10,52,49
QP033015,04,15,59,104
