code_quartier_prioritaire,code_academie,nbre_eleves_ulis,effectifs_filles,effectifs_garcons
005001,2,12,77,66
005001,2,12,77,66
005001,2,15,77,66
083012,23,22,45,55
083012,23,23,45,55
083012,23,20,45,55
083012,23,21,45,55
026011,8,0,59,58
026011,8,0,59,58
026011,8,0,59,58
026011,8,0,59,58
038009,8,14,66,80
038009,8,0,66,80
038009,8,11,66,80
038009,8,0,66,80
001003,10,12,66,80
001003,10,8,66,80
001003,10,0,66,80
001003,10,0,66,80
069025,10,19,73,58
069025,10,22,73,58
069025,10,18,73,58
069025,10,21,73,58
070004,3,12,105,109
070004,3,8,105,109
070004,3,11,105,109
070004,3,10,105,109
039002,3,19,77,100
039002,3,13,77,100
039002,3,19,77,100
039002,3,17,77,100
090001,3,0,53,64
090001,3,12,53,64
090001,3,11,53,64
090001,3,0,53,64
026012,8,0,56,43
026012,8,0,56,43
026012,8,0,56,43
026012,8,0,56,43
038010,8,0,66,46
038010,8,0,66,46
038010,8,0,66,46
038010,8,0,66,46
069040,10,12,68,92
069040,10,12,68,92
069040,10,13,68,92
069040,10,13,68,92
062050,9,12,57,50
062050,9,12,57,50
062050,9,11,57,50
062050,9,13,57,50
062053,9,0,65,74
062053,9,0,65,74
062053,9,0,65,74
062053,9,0,65,74
093062,24,0,77,98
093062,24,0,77,98
093062,24,0,77,98
093062,24,0,77,98
094002,24,14,100,92
094002,24,0,100,92
094002,24,12,100,92
094002,24,0,100,92
094042,24,6,54,50
094042,24,0,54,50
094042,24,11,54,50
094042,24,1,54,50
094020,24,14,37,61
094020,24,12,37,61
094020,24,13,37,61
094020,24,15,37,61
075005,1,10,49,67
075005,1,10,49,67
075005,1,11,49,67
075005,1,10,49,67
091021,25,0,77,72
091021,25,0,77,72
091021,25,0,77,72
091021,25,0,77,72
091014,25,0,89,110
091014,25,0,89,110
091014,25,0,89,110
091014,25,0,89,110
095030,25,13,62,76
095030,25,13,62,76
095030,25,13,62,76
095030,25,12,62,76
078003,25,11,81,86
078003,25,12,81,86
078003,25,11,81,86
078003,25,11,81,86
972005,31,38,60,43
972005,31,28,60,43
972005,31,36,60,43
972005,31,35,60,43
972007,31,17,24,25
972007,31,18,24,25
972007,31,18,24,25
972007,31,17,24,25
076016,70,0,46,30
076016,70,0,46,30
076016,70,0,46,30
076016,70,0,46,30
076021,70,0,54,50
076021,70,0,54,50
076021,70,0,54,50
076021,70,0,54,50
040005,4,13,65,93
040005,4,13,65,93
040005,4,10,65,93
040005,4,13,65,93
011004,11,0,76,85
011004,11,0,76,85
011004,11,0,76,85
011004,11,0,76,85
030004,11,12,45,59
030004,11,12,45,59
030004,11,12,45,59
030004,11,14,45,59
030014,11,12,37,46
030014,11,12,37,46
030014,11,12,37,46
030014,11,12,37,46
034009,11,14,67,72
034009,11,13,67,72
034009,11,15,67,72
034009,11,13,67,72
009003,16,12,72,70
009003,16,13,72,70
009003,16,11,72,70
009003,16,13,72,70
049012,17,23,50,79
049012,17,24,50,79
049012,17,24,50,79
049012,17,24,50,79
084016,2,10,66,73
084016,2,7,66,73
084016,2,12,66,73
084016,2,5,66,73
083019,23,13,98,104
083019,23,12,98,104
083019,23,11,98,104
083019,23,14,98,104
007001,8,0,65,79
007001,8,7,65,79
007001,8,12,65,79
007001,8,13,65,79
026012,8,0,56,61
026012,8,0,56,61
026012,8,0,56,61
026012,8,0,56,61
069009,10,13,93,86
069009,10,12,93,86
069009,10,13,93,86
069009,10,13,93,86
025006,3,20,66,62
025006,3,22,66,62
025006,3,22,66,62
025006,3,21,66,62
090001,3,0,50,53
090001,3,12,50,53
090001,3,11,50,53
090001,3,0,50,53
089004,7,12,52,46
089004,7,10,52,46
089004,7,12,52,46
089004,7,0,52,46
056005,14,12,59,43
056005,14,12,59,43
056005,14,12,59,43
056005,14,12,59,43
036003,18,0,55,33
036003,18,0,55,33
036003,18,0,55,33
036003,18,0,55,33
088003,12,12,92,70
088003,12,13,92,70
088003,12,12,92,70
088003,12,11,92,70
008008,19,10,57,45
008008,19,10,57,45
008008,19,10,57,45
008008,19,9,57,45
002012,20,19,46,51
002012,20,27,46,51
002012,20,26,46,51
002012,20,21,46,51
059069,9,0,80,67
059069,9,0,80,67
059069,9,0,80,67
059069,9,0,80,67
059056,9,0,28,30
059056,9,0,28,30
059056,9,0,28,30
059056,9,0,28,30
059026,9,0,44,45
059026,9,0,44,45
059026,9,0,44,45
059026,9,0,44,45
062060,9,7,70,65
062060,9,6,70,65
062060,9,7,70,65
062060,9,7,70,65
062047,9,0,52,67
062047,9,0,52,67
062047,9,0,52,67
062047,9,0,52,67
077006,24,13,77,67
077006,24,13,77,67
077006,24,13,77,67
077006,24,12,77,67
093044,24,0,92,83
093044,24,0,92,83
093044,24,0,92,83
093044,24,0,92,83
094042,24,6,60,54
094042,24,0,60,54
094042,24,11,60,54
094042,24,1,60,54
094019,24,13,63,81
094019,24,13,63,81
094019,24,13,63,81
094019,24,13,63,81
075005,1,10,60,58
075005,1,10,60,58
075005,1,11,60,58
075005,1,10,60,58
091013,25,0,109,93
091013,25,0,109,93
091013,25,0,109,93
091013,25,0,109,93
092001,25,9,71,87
092001,25,9,71,87
092001,25,8,71,87
092001,25,9,71,87
092021,25,11,61,69
092021,25,11,61,69
092021,25,10,61,69
092021,25,13,61,69
092001,25,7,73,84
092001,25,12,73,84
092001,25,11,73,84
092001,25,8,73,84
095002,25,12,55,58
095002,25,11,55,58
095002,25,12,55,58
095002,25,13,55,58
095010,25,13,100,94
095010,25,12,100,94
095010,25,10,100,94
095010,25,10,100,94
095037,25,11,58,57
095037,25,12,58,57
095037,25,13,58,57
095037,25,12,58,57
095037,25,16,70,83
095037,25,14,70,83
095037,25,15,70,83
095037,25,17,70,83
078004,25,13,69,90
078004,25,14,69,90
078004,25,14,69,90
078004,25,13,69,90
972005,31,38,53,61
972005,31,28,53,61
972005,31,36,53,61
972005,31,35,53,61
972007,31,17,31,39
972007,31,18,31,39
972007,31,18,31,39
972007,31,17,31,39
056003,14,0,39,38
056003,14,0,39,38
056003,14,0,39,38
056003,14,0,39,38
056005,14,12,54,44
056005,14,12,54,44
056005,14,12,54,44
056005,14,12,54,44
037012,18,12,46,53
037012,18,12,46,53
037012,18,11,46,53
037012,18,10,46,53
041002,18,12,76,79
041002,18,12,76,79
041002,18,12,76,79
041002,18,12,76,79
057017,12,28,63,53
057017,12,23,63,53
057017,12,25,63,53
057017,12,22,63,53
008004,19,10,31,36
008004,19,0,31,36
008004,19,10,31,36
008004,19,0,31,36
008008,19,10,54,45
008008,19,10,54,45
008008,19,10,54,45
008008,19,9,54,45
051002,19,12,89,82
051002,19,12,89,82
051002,19,11,89,82
051002,19,13,89,82
067006,15,14,80,80
067006,15,13,80,80
067006,15,11,80,80
067006,15,13,80,80
971013,32,18,53,71
971013,32,28,53,71
971013,32,10,53,71
971013,32,29,53,71
973006,33,26,121,109
973006,33,39,121,109
973006,33,34,121,109
973006,33,32,121,109
060015,20,13,60,74
060015,20,14,60,74
060015,20,13,60,74
060015,20,13,60,74
059046,9,8,69,71
059046,9,11,69,71
059046,9,12,69,71
059046,9,15,69,71
059081,9,12,68,66
059081,9,11,68,66
059081,9,12,68,66
059081,9,12,68,66
093061,24,9,50,46
093061,24,13,50,46
093061,24,13,50,46
093061,24,13,50,46
093027,24,0,81,89
093027,24,0,81,89
093027,24,0,81,89
093027,24,0,81,89
093038,24,13,64,82
093038,24,13,64,82
093038,24,14,64,82
093038,24,14,64,82
093044,24,0,84,115
093044,24,0,84,115
093044,24,0,84,115
093044,24,0,84,115
094042,24,6,61,60
094042,24,0,61,60
094042,24,11,61,60
094042,24,1,61,60
091013,25,0,108,120
091013,25,0,108,120
091013,25,0,108,120
091013,25,0,108,120
092001,25,9,79,83
092001,25,9,79,83
092001,25,8,79,83
092001,25,9,79,83
095002,25,12,64,83
095002,25,11,64,83
095002,25,12,64,83
095002,25,13,64,83
095010,25,13,81,77
095010,25,12,81,77
095010,25,10,81,77
095010,25,10,81,77
095001,25,20,80,93
095001,25,20,80,93
095001,25,20,80,93
095001,25,20,80,93
095024,25,14,57,54
095024,25,20,57,54
095024,25,15,57,54
095024,25,16,57,54
095021,25,1,79,93
095021,25,11,79,93
095021,25,14,79,93
095021,25,10,79,93
095037,25,11,57,76
095037,25,12,57,76
095037,25,13,57,76
095037,25,12,57,76
095037,25,16,68,84
095037,25,14,68,84
095037,25,15,68,84
095037,25,17,68,84
078004,25,13,75,76
078004,25,13,75,76
078004,25,12,75,76
078004,25,13,75,76
078004,25,13,82,95
078004,25,14,82,95
078004,25,14,82,95
078004,25,13,82,95
972004,31,0,51,64
972004,31,0,51,64
972004,31,0,51,64
972004,31,0,51,64
972007,31,17,22,16
972007,31,18,22,16
972007,31,18,22,16
972007,31,17,22,16
027005,70,12,72,88
027005,70,13,72,88
027005,70,12,72,88
027005,70,13,72,88
027002,70,0,54,84
027002,70,0,54,84
027002,70,0,54,84
027002,70,0,54,84
050001,70,0,41,45
050001,70,11,41,45
050001,70,14,41,45
050001,70,13,41,45
061007,70,12,39,44
061007,70,8,39,44
061007,70,13,39,44
061007,70,6,39,44
076024,70,12,52,49
076024,70,0,52,49
076024,70,0,52,49
076024,70,10,52,49
033015,4,15,59,104
033015,4,16,59,104
033015,4,15,59,104
033015,4,15,59,104
033002,4,0,75,51
033002,4,0,75,51
033002,4,0,75,51
033002,4,0,75,51
087008,22,13,78,71
087008,22,12,78,71
087008,22,12,78,71
087008,22,11,78,71
016004,13,0,88,76
016004,13,0,88,76
016004,13,0,88,76
016004,13,11,88,76
017004,13,11,64,77
017004,13,0,64,77
017004,13,0,64,77
017004,13,0,64,77
079003,13,13,72,65
079003,13,22,72,65
079003,13,28,72,65
079003,13,24,72,65
011010,11,22,105,104
011010,11,23,105,104
011010,11,27,105,104
011010,11,22,105,104
031003,16,12,47,37
031003,16,17,47,37
031003,16,15,47,37
031003,16,13,47,37
044003,17,12,104,89
044003,17,10,104,89
044003,17,12,104,89
044003,17,13,104,89
049012,17,23,82,74
049012,17,24,82,74
049012,17,24,82,74
049012,17,24,82,74
004001,2,0,47,46
004001,2,9,47,46
004001,2,0,47,46
004001,2,0,47,46
013062,2,13,48,70
013062,2,14,48,70
013062,2,14,48,70
013062,2,13,48,70
084009,2,14,67,80
084009,2,15,67,80
084009,2,15,67,80
084009,2,16,67,80
084016,2,10,95,85
084016,2,7,95,85
084016,2,12,95,85
084016,2,5,95,85
026011,8,0,49,38
026011,8,0,49,38
026011,8,0,49,38
026011,8,0,49,38
026012,8,0,67,65
026012,8,0,67,65
026012,8,0,67,65
026012,8,0,67,65
038009,8,14,82,92
038009,8,0,82,92
038009,8,11,82,92
038009,8,0,82,92
042002,10,13,109,122
042002,10,13,109,122
042002,10,12,109,122
042002,10,13,109,122
042019,10,13,90,83
042019,10,13,90,83
042019,10,12,90,83
042019,10,13,90,83
069001,10,13,92,113
069001,10,13,92,113
069001,10,13,92,113
069001,10,13,92,113
021004,7,10,69,68
021004,7,8,69,68
021004,7,9,69,68
021004,7,6,69,68
035006,14,11,62,68
035006,14,14,62,68
035006,14,12,62,68
035006,14,13,62,68
037012,18,12,50,46
037012,18,12,50,46
037012,18,11,50,46
037012,18,10,50,46
037007,18,0,40,36
037007,18,0,40,36
037007,18,0,40,36
037007,18,0,40,36
041002,18,12,84,81
041002,18,12,84,81
041002,18,12,84,81
041002,18,12,84,81
057017,12,28,55,59
057017,12,23,55,59
057017,12,25,55,59
057017,12,22,55,59
088003,12,12,83,92
088003,12,13,83,92
088003,12,12,83,92
088003,12,11,83,92
051002,19,12,76,67
051002,19,12,76,67
051002,19,11,76,67
051002,19,13,76,67
973011,33,15,126,106
973011,33,24,126,106
973011,33,25,126,106
973011,33,26,126,106
060014,20,22,94,92
060014,20,13,94,92
060014,20,24,94,92
060014,20,19,94,92
059069,9,0,64,89
059069,9,0,64,89
059069,9,0,64,89
059069,9,0,64,89
059044,9,13,43,50
059044,9,12,43,50
059044,9,11,43,50
059044,9,13,43,50
059054,9,0,59,69
059054,9,0,59,69
059054,9,5,59,69
059054,9,0,59,69
076003,70,13,46,48
076003,70,10,46,48
076003,70,15,46,48
076003,70,12,46,48
076021,70,0,65,75
076021,70,0,65,75
076021,70,0,65,75
076021,70,0,65,75
024001,4,12,71,64
024001,4,12,71,64
024001,4,14,71,64
024001,4,12,71,64
024004,4,11,49,54
024004,4,12,49,54
024004,4,14,49,54
024004,4,11,49,54
087007,22,0,95,120
087007,22,0,95,120
087007,22,0,95,120
087007,22,0,95,120
079004,13,14,68,78
079004,13,15,68,78
079004,13,13,68,78
079004,13,14,68,78
030002,11,0,74,58
030002,11,0,74,58
030002,11,0,74,58
030002,11,0,74,58
030010,11,0,75,73
030010,11,12,75,73
030010,11,0,75,73
030010,11,0,75,73
030011,11,22,77,74
030011,11,22,77,74
030011,11,13,77,74
030011,11,13,77,74
031001,16,0,115,103
031001,16,0,115,103
031001,16,0,115,103
031001,16,0,115,103
013021,2,0,60,47
013021,2,0,60,47
013021,2,0,60,47
013021,2,0,60,47
084009,2,14,86,106
084009,2,15,86,106
084009,2,15,86,106
084009,2,16,86,106
026011,8,0,59,61
026011,8,0,59,61
026011,8,0,59,61
026011,8,0,59,61
001007,10,17,83,101
001007,10,13,83,101
001007,10,15,83,101
001007,10,12,83,101
069009,10,13,97,93
069009,10,12,97,93
069009,10,13,97,93
069009,10,13,97,93
069042,10,14,72,74
069042,10,12,72,74
069042,10,12,72,74
069042,10,14,72,74
027005,70,12,66,68
027005,70,13,66,68
027005,70,12,66,68
027005,70,13,66,68
050001,70,0,53,30
050001,70,11,53,30
050001,70,14,53,30
050001,70,13,53,30
050004,70,13,53,47
050004,70,14,53,47
050004,70,12,53,47
050004,70,14,53,47
061005,70,11,64,49
061005,70,10,64,49
061005,70,12,64,49
061005,70,11,64,49
076016,70,0,37,35
076016,70,0,37,35
076016,70,0,37,35
076016,70,0,37,35
076019,70,12,67,72
076019,70,12,67,72
076019,70,14,67,72
076019,70,12,67,72
024002,4,13,60,72
024002,4,14,60,72
024002,4,13,60,72
024002,4,10,60,72
087003,22,12,68,43
087003,22,10,68,43
087003,22,12,68,43
087003,22,10,68,43
016004,13,0,78,82
016004,13,0,78,82
016004,13,0,78,82
016004,13,11,78,82
017003,13,13,85,90
017003,13,14,85,90
017003,13,12,85,90
017003,13,12,85,90
079003,13,13,61,67
079003,13,22,61,67
079003,13,28,61,67
079003,13,24,61,67
011004,11,0,43,48
011004,11,0,43,48
011004,11,0,43,48
011004,11,0,43,48
011006,11,16,113,118
011006,11,26,113,118
011006,11,22,113,118
011006,11,27,113,118
011010,11,22,92,92
011010,11,23,92,92
011010,11,27,92,92
011010,11,22,92,92
030018,11,12,57,52
030018,11,12,57,52
030018,11,12,57,52
030018,11,12,57,52
009003,16,12,93,57
009003,16,13,93,57
009003,16,11,93,57
009003,16,13,93,57
046001,16,10,62,87
046001,16,10,62,87
046001,16,11,62,87
046001,16,11,62,87
044019,17,10,53,50
044019,17,10,53,50
044019,17,9,53,50
044019,17,9,53,50
049012,17,23,61,73
049012,17,24,61,73
049012,17,24,61,73
049012,17,24,61,73
053001,17,21,61,53
053001,17,25,61,53
053001,17,22,61,53
053001,17,26,61,53
004001,2,13,86,89
004001,2,13,86,89
004001,2,12,86,89
004001,2,12,86,89
013006,2,11,138,143
013006,2,8,138,143
013006,2,13,138,143
013006,2,14,138,143
013062,2,13,68,49
013062,2,14,68,49
013062,2,14,68,49
013062,2,13,68,49
084013,2,13,77,102
084013,2,11,77,102
084013,2,11,77,102
084013,2,11,77,102
083019,23,13,115,124
083019,23,12,115,124
083019,23,11,115,124
083019,23,14,115,124
083012,23,22,69,80
083012,23,23,69,80
083012,23,20,69,80
083012,23,21,69,80
090001,3,0,64,61
090001,3,12,64,61
090001,3,11,64,61
090001,3,0,64,61
071007,7,0,47,61
071007,7,0,47,61
071007,7,0,47,61
071007,7,0,47,61
089004,7,12,45,45
089004,7,10,45,45
089004,7,12,45,45
089004,7,0,45,45
036003,18,0,43,35
036003,18,0,43,35
036003,18,0,43,35
036003,18,0,43,35
037007,18,0,37,39
037007,18,0,37,39
037007,18,0,37,39
037007,18,0,37,39
041002,18,12,75,89
041002,18,12,75,89
041002,18,12,75,89
041002,18,12,75,89
067007,15,0,58,63
067007,15,13,58,63
067007,15,15,58,63
067007,15,1,58,63
060014,20,22,84,76
060014,20,13,84,76
060014,20,24,84,76
060014,20,19,84,76
059041,9,0,95,97
059041,9,0,95,97
059041,9,0,95,97
059041,9,0,95,97
059081,9,12,59,62
059081,9,11,59,62
059081,9,12,59,62
059081,9,12,59,62
077004,24,13,52,49
077004,24,13,52,49
077004,24,13,52,49
077004,24,13,52,49
077024,24,13,85,90
077024,24,13,85,90
077024,24,13,85,90
077024,24,13,85,90
093044,24,0,87,102
093044,24,0,87,102
093044,24,0,87,102
093044,24,0,87,102
094042,24,6,67,56
094042,24,0,67,56
094042,24,11,67,56
094042,24,1,67,56
092021,25,11,58,41
092021,25,11,58,41
092021,25,10,58,41
092021,25,13,58,41
092001,25,7,45,91
092001,25,12,45,91
092001,25,11,45,91
092001,25,8,45,91
095001,25,20,61,87
095001,25,20,61,87
095001,25,20,61,87
095001,25,20,61,87
095021,25,1,62,79
095021,25,11,62,79
095021,25,14,62,79
095021,25,10,62,79
095037,25,11,47,57
095037,25,12,47,57
095037,25,13,47,57
095037,25,12,47,57
095037,25,16,72,76
095037,25,14,72,76
095037,25,15,72,76
095037,25,17,72,76
061005,70,11,62,46
061005,70,10,62,46
061005,70,12,62,46
061005,70,11,62,46
076027,70,0,68,63
076027,70,0,68,63
076027,70,0,68,63
076027,70,0,68,63
076003,70,0,58,47
076003,70,0,58,47
076003,70,12,58,47
076003,70,14,58,47
076008,70,0,48,50
076008,70,0,48,50
076008,70,0,48,50
076008,70,0,48,50
024005,4,13,34,46
024005,4,0,34,46
024005,4,9,34,46
024005,4,6,34,46
011004,11,0,100,90
011004,11,0,100,90
011004,11,0,100,90
011004,11,0,100,90
066001,11,12,96,114
066001,11,15,96,114
066001,11,15,96,114
066001,11,13,96,114
012002,16,24,95,85
012002,16,24,95,85
012002,16,23,95,85
012002,16,23,95,85
031003,16,12,46,42
031003,16,17,46,42
031003,16,15,46,42
031003,16,13,46,42
004001,2,13,77,75
004001,2,13,77,75
004001,2,12,77,75
004001,2,12,77,75
013006,2,11,111,133
013006,2,8,111,133
013006,2,13,111,133
013006,2,14,111,133
084013,2,13,77,67
084013,2,11,77,67
084013,2,11,77,67
084013,2,11,77,67
084007,2,0,76,64
084007,2,0,76,64
084007,2,0,76,64
084007,2,0,76,64
006012,23,0,65,60
006012,23,13,65,60
006012,23,12,65,60
006012,23,0,65,60
026012,8,0,68,44
026012,8,0,68,44
026012,8,0,68,44
026012,8,0,68,44
001007,10,17,90,97
001007,10,13,90,97
001007,10,15,90,97
001007,10,12,90,97
042002,10,13,108,95
042002,10,13,108,95
042002,10,12,108,95
042002,10,13,108,95
070003,3,9,82,70
070003,3,10,82,70
070003,3,9,82,70
070003,3,11,82,70
090001,3,13,37,40
090001,3,12,37,40
090001,3,12,37,40
090001,3,12,37,40
021004,7,10,61,78
021004,7,8,61,78
021004,7,9,61,78
021004,7,6,61,78
089004,7,0,49,71
089004,7,0,49,71
089004,7,0,49,71
089004,7,0,49,71
035006,14,11,55,74
035006,14,14,55,74
035006,14,12,55,74
035006,14,13,55,74
007001,8,0,48,55
007001,8,7,48,55
007001,8,12,48,55
007001,8,13,48,55
038014,8,14,53,41
038014,8,14,53,41
038014,8,15,53,41
038014,8,13,53,41
042005,10,13,81,91
042005,10,13,81,91
042005,10,13,81,91
042005,10,13,81,91
050002,70,12,54,37
050002,70,13,54,37
050002,70,14,54,37
050002,70,14,54,37
076008,70,0,37,31
076008,70,0,37,31
076008,70,0,37,31
076008,70,0,37,31
076024,70,0,53,59
076024,70,12,53,59
076024,70,12,53,59
076024,70,14,53,59
033002,4,0,65,54
033002,4,0,65,54
033002,4,0,65,54
033002,4,0,65,54
040005,4,13,72,77
040005,4,13,72,77
040005,4,10,72,77
040005,4,13,72,77
047006,4,12,77,90
047006,4,12,77,90
047006,4,11,77,90
047006,4,12,77,90
011004,11,27,75,57
011004,11,29,75,57
011004,11,30,75,57
011004,11,29,75,57
011008,11,0,55,65
011008,11,0,55,65
011008,11,0,55,65
011008,11,0,55,65
030004,11,12,82,72
030004,11,12,82,72
030004,11,12,82,72
030004,11,12,82,72
034016,11,9,68,90
034016,11,12,68,90
034016,11,13,68,90
034016,11,5,68,90
066001,11,12,145,113
066001,11,15,145,113
066001,11,15,145,113
066001,11,13,145,113
044010,17,0,49,63
044010,17,0,49,63
044010,17,0,49,63
044010,17,0,49,63
044003,17,12,85,98
044003,17,10,85,98
044003,17,12,85,98
044003,17,13,85,98
072006,17,11,69,65
072006,17,7,69,65
072006,17,10,69,65
072006,17,10,69,65
004001,2,0,54,39
004001,2,9,54,39
004001,2,0,54,39
004001,2,0,54,39
013027,2,0,84,87
013027,2,0,84,87
013027,2,0,84,87
013027,2,0,84,87
005001,2,14,82,91
005001,2,12,82,91
005001,2,12,82,91
005001,2,15,82,91
084021,2,13,78,92
084021,2,13,78,92
084021,2,15,78,92
084021,2,13,78,92
084007,2,0,65,79
084007,2,0,65,79
084007,2,0,65,79
084007,2,0,65,79
006001,23,0,99,94
006001,23,0,99,94
006001,23,0,99,94
006001,23,0,99,94
093061,24,9,43,46
093061,24,13,43,46
093061,24,13,43,46
093061,24,13,43,46
077024,24,13,91,73
077024,24,13,91,73
077024,24,13,91,73
077024,24,13,91,73
093056,24,14,75,76
093056,24,14,75,76
093056,24,14,75,76
093056,24,16,75,76
093059,24,14,62,73
093059,24,14,62,73
093059,24,12,62,73
093059,24,14,62,73
093038,24,13,80,80
093038,24,13,80,80
093038,24,14,80,80
093038,24,14,80,80
091035,25,12,78,76
091035,25,10,78,76
091035,25,11,78,76
091035,25,8,78,76
091015,25,14,80,84
091015,25,14,80,84
091015,25,13,80,84
091015,25,14,80,84
092021,25,12,77,69
092021,25,7,77,69
092021,25,0,77,69
092021,25,0,77,69
092021,25,11,87,68
092021,25,11,87,68
092021,25,10,87,68
092021,25,13,87,68
092001,25,7,78,86
092001,25,12,78,86
092001,25,11,78,86
092001,25,8,78,86
095010,25,13,96,95
095010,25,12,96,95
095010,25,10,96,95
095010,25,10,96,95
095024,25,14,44,60
095024,25,20,44,60
095024,25,15,44,60
095024,25,16,44,60
095014,25,13,65,98
095014,25,11,65,98
095014,25,13,65,98
095014,25,13,65,98
095041,25,0,49,60
095041,25,0,49,60
095041,25,0,49,60
095041,25,0,49,60
095018,25,0,60,61
095018,25,0,60,61
095018,25,0,60,61
095018,25,0,60,61
095037,25,11,50,63
095037,25,12,50,63
095037,25,13,50,63
095037,25,12,50,63
095019,25,0,59,57
095019,25,0,59,57
095019,25,0,59,57
095019,25,0,59,57
076027,70,0,65,68
076027,70,0,65,68
076027,70,0,65,68
076027,70,0,65,68
076003,70,13,42,42
076003,70,10,42,42
076003,70,15,42,42
076003,70,12,42,42
076003,70,0,40,63
076003,70,0,40,63
076003,70,12,40,63
076003,70,14,40,63
076024,70,0,47,43
076024,70,12,47,43
076024,70,12,47,43
076024,70,14,47,43
076026,70,3,46,55
076026,70,0,46,55
076026,70,13,46,55
076026,70,12,46,55
087003,22,12,70,61
087003,22,10,70,61
087003,22,12,70,61
087003,22,10,70,61
087007,22,0,77,108
087007,22,0,77,108
087007,22,0,77,108
087007,22,0,77,108
087008,22,13,76,67
087008,22,12,76,67
087008,22,12,76,67
087008,22,11,76,67
017004,13,11,49,47
017004,13,0,49,47
017004,13,0,49,47
017004,13,0,49,47
017003,13,13,82,83
017003,13,14,82,83
017003,13,12,82,83
017003,13,12,82,83
011008,11,0,51,63
011008,11,0,51,63
011008,11,0,51,63
011008,11,0,51,63
030010,11,11,108,85
030010,11,12,108,85
030010,11,12,108,85
030010,11,12,108,85
030011,11,22,55,63
030011,11,22,55,63
030011,11,13,55,63
030011,11,13,55,63
066001,11,12,117,105
066001,11,15,117,105
066001,11,15,117,105
066001,11,13,117,105
031008,16,18,40,40
031008,16,15,40,40
031008,16,11,40,40
031008,16,16,40,40
044017,17,0,81,68
044017,17,0,81,68
044017,17,0,81,68
044017,17,0,81,68
013006,2,11,117,122
013006,2,8,117,122
013006,2,13,117,122
013006,2,14,117,122
013033,2,13,37,49
013033,2,13,37,49
013033,2,15,37,49
013033,2,14,37,49
013021,2,0,55,50
013021,2,0,55,50
013021,2,0,55,50
013021,2,0,55,50
013062,2,13,70,47
013062,2,14,70,47
013062,2,14,70,47
013062,2,13,70,47
006012,23,0,59,78
006012,23,13,59,78
006012,23,12,59,78
006012,23,0,59,78
006001,23,0,101,86
006001,23,0,101,86
006001,23,0,101,86
006001,23,0,101,86
083012,23,22,73,72
083012,23,23,73,72
083012,23,20,73,72
083012,23,21,73,72
001003,10,12,72,97
001003,10,8,72,97
001003,10,0,72,97
001003,10,0,72,97
042002,10,13,127,126
042002,10,13,127,126
042002,10,12,127,126
042002,10,13,127,126
042005,10,13,73,81
042005,10,13,73,81
042005,10,13,73,81
042005,10,13,73,81
069042,10,14,63,55
069042,10,12,63,55
069042,10,12,63,55
069042,10,14,63,55
035007,14,0,73,59
035007,14,0,73,59
035007,14,0,73,59
035007,14,0,73,59
056002,14,12,69,70
056002,14,0,69,70
056002,14,7,69,70
056002,14,10,69,70
056003,14,0,43,51
056003,14,0,43,51
056003,14,0,43,51
056003,14,0,43,51
056009,14,0,88,74
056009,14,0,88,74
056009,14,0,88,74
056009,14,0,88,74
028004,18,13,70,59
028004,18,12,70,59
028004,18,11,70,59
028004,18,12,70,59
045006,18,0,76,75
045006,18,0,76,75
045006,18,0,76,75
045006,18,0,76,75
054001,12,0,61,75
054001,12,0,61,75
054001,12,0,61,75
054001,12,0,61,75
054013,12,14,35,34
054013,12,15,35,34
054013,12,16,35,34
054013,12,13,35,34
057017,12,28,69,52
057017,12,23,69,52
057017,12,25,69,52
057017,12,22,69,52
008004,19,10,32,35
008004,19,0,32,35
008004,19,10,32,35
008004,19,0,32,35
067007,15,0,55,96
067007,15,13,55,96
067007,15,15,55,96
067007,15,1,55,96
060015,20,13,86,79
060015,20,14,86,79
060015,20,13,86,79
060015,20,13,86,79
059081,9,12,57,67
059081,9,11,57,67
059081,9,12,57,67
059081,9,12,57,67
062050,9,12,52,58
062050,9,12,52,58
062050,9,11,52,58
062050,9,13,52,58
093061,24,9,55,36
093061,24,13,55,36
093061,24,13,55,36
093061,24,13,55,36
077004,24,13,65,70
077004,24,13,65,70
077004,24,13,65,70
077004,24,13,65,70
093017,24,13,82,52
093017,24,14,82,52
093017,24,14,82,52
093017,24,14,82,52
094019,24,0,76,85
094019,24,0,76,85
094019,24,0,76,85
094019,24,0,76,85
075018,1,0,56,44
075018,1,0,56,44
075018,1,0,56,44
075018,1,0,56,44
091007,25,0,59,92
091007,25,0,59,92
091007,25,0,59,92
091007,25,0,59,92
091035,25,0,124,103
091035,25,0,124,103
091035,25,0,124,103
091035,25,0,124,103
091031,25,0,108,73
091031,25,0,108,73
091031,25,0,108,73
091031,25,0,108,73
092021,25,12,76,72
092021,25,7,76,72
092021,25,0,76,72
092021,25,0,76,72
095010,25,13,102,88
095010,25,12,102,88
095010,25,12,102,88
095010,25,12,102,88
095030,25,13,70,75
095030,25,13,70,75
095030,25,13,70,75
095030,25,12,70,75
095030,25,12,62,65
095030,25,12,62,65
095030,25,12,62,65
095030,25,12,62,65
095024,25,14,60,52
095024,25,20,60,52
095024,25,15,60,52
095024,25,16,60,52
095019,25,0,50,62
095019,25,0,50,62
095019,25,0,50,62
095019,25,0,50,62
974007,28,11,113,128
